TIME_ID;UNIQUE_ID;CASE_NUMBER;DATE;MONTH;DAY_OF_WEEK;HOUR
8598;SHOOT-HS399546-#1;HS399546;2010-07-08;7;5;1
8599;SHOOT-HS399572-#1;HS399572;2010-07-08;7;5;1
8600;SHOOT-HS399651-#1;HS399651;2010-07-08;7;5;5
8601;SHOOT-HS402879-#1;HS402879;2010-07-09;7;6;21
8602;SHOOT-HS403041-#1;HS403041;2010-07-09;7;6;23
8603;SHOOT-HS403065-#1;HS403065;2010-07-10;7;7;0
8604;SHOOT-HS403211-#1;HS403211;2010-07-10;7;7;2
8605;SHOOT-HS403261-#1;HS403261;2010-07-10;7;7;1
8606;SHOOT-HS404276-#1;HS404276;2010-07-10;7;7;19
8607;SHOOT-HS404527-#1;HS404527;2010-07-10;7;7;22
8608;SHOOT-HS404698-#1;HS404698;2010-07-11;7;1;1
8609;SHOOT-HS404749-#1;HS404749;2010-07-11;7;1;2
8610;SHOOT-HS404795-#1;HS404795;2010-07-11;7;1;3
8611;SHOOT-HS404904-#1;HS404904;2010-07-11;7;1;5
8612;SHOOT-HS406918-#1;HS406918;2010-07-12;7;2;14
8613;SHOOT-HS407180-#1;HS407180;2010-07-12;7;2;16
8614;SHOOT-HS407219-#1;HS407219;2010-07-12;7;2;17
8615;SHOOT-HS407419-#1;HS407419;2010-07-12;7;2;18
8616;SHOOT-HS407699-#1;HS407699;2010-07-12;7;2;22
8617;SHOOT-HS408505-#2;HS408505;2010-07-13;7;3;13
8618;SHOOT-HS409336-#1;HS409336;2010-07-13;7;3;21
8619;SHOOT-HS413625-#1;HS413625;2010-07-16;7;6;12
8620;SHOOT-HS414601-#1;HS414601;2010-07-16;7;6;23
8621;SHOOT-HS414721-#1;HS414721;2010-07-17;7;7;0
8622;SHOOT-HS416405-#1;HS416405;2010-07-18;7;1;0
8623;SHOOT-HS416434-#1;HS416434;2010-07-18;7;1;1
8624;SHOOT-HS416473-#1;HS416473;2010-07-18;7;1;2
8625;SHOOT-HS417375-#1;HS417375;2010-07-18;7;1;16
8626;SHOOT-HS418059-#1;HS418059;2010-07-19;7;2;1
8627;SHOOT-HS418562-#1;HS418562;2010-07-19;7;2;12
8628;SHOOT-HS419448-#1;HS419448;2010-07-19;7;2;21
8629;SHOOT-HS419583-#1;HS419583;2010-07-19;7;2;22
8630;SHOOT-HS420270-#1;HS420270;2010-07-20;7;3;13
8631;SHOOT-HS420482-#1;HS420482;2010-07-20;7;3;15
8632;SHOOT-HS419282-#1;HS419282;2010-07-19;7;2;19
8633;SHOOT-HS420909-#1;HS420909;2010-07-20;7;3;18
8634;SHOOT-HS421313-#1;HS421313;2010-07-20;7;3;23
8635;SHOOT-HS422904-#1;HS422904;2010-07-21;7;4;21
8636;SHOOT-HS422994-#1;HS422994;2010-07-21;7;4;22
8637;SHOOT-HS423055-#1;HS423055;2010-07-21;7;4;23
8638;SHOOT-HS424489-#1;HS424489;2010-07-22;7;5;19
8639;SHOOT-HS424807-#1;HS424807;2010-07-22;7;5;23
8640;SHOOT-HS428203-#1;HS428203;2010-07-25;7;1;1
8641;SHOOT-HS428228-#1;HS428228;2010-07-25;7;1;1
8642;SHOOT-HS428237-#1;HS428237;2010-07-25;7;1;1
8643;SHOOT-HS428354-#1;HS428354;2010-07-25;7;1;1
8644;SHOOT-HS428886-#1;HS428886;2010-07-25;7;1;14
8645;SHOOT-HS429791-#1;HS429791;2010-07-26;7;2;2
8646;SHOOT-HS430303-#1;HS430303;2010-07-26;7;2;12
8647;SHOOT-HS431253-#1;HS431253;2010-07-26;7;2;21
8648;SHOOT-HS432608-#1;HS432608;2010-07-27;7;3;17
8649;SHOOT-HS433058-#1;HS433058;2010-07-27;7;3;21
8650;SHOOT-HS433481-#1;HS433481;2010-07-28;7;4;8
8651;SHOOT-HS433673-#1;HS433673;2010-07-28;7;4;10
8652;SHOOT-HS435302-#1;HS435302;2010-07-29;7;5;10
8653;SHOOT-HS435986-#1;HS435986;2010-07-29;7;5;17
8654;SHOOT-HS437062-#1;HS437062;2010-07-30;7;6;11
8655;SHOOT-HS438253-#1;HS438253;2010-07-31;7;7;1
8656;SHOOT-HS438378-#1;HS438378;2010-07-31;7;7;4
8657;SHOOT-HS439124-#1;HS439124;2010-07-31;7;7;16
8658;SHOOT-HS440295-#1;HS440295;2010-08-01;8;1;11
8659;SHOOT-HS440297-#1;HS440297;2010-08-01;8;1;11
8660;SHOOT-HS441197-#1;HS441197;2010-08-02;8;2;0
8661;SHOOT-HS442154-#1;HS442154;2010-08-02;8;2;17
8662;SHOOT-HS444295-#1;HS444295;2010-08-03;8;3;20
8663;SHOOT-HS446328-#1;HS446328;2010-08-05;8;5;0
8664;SHOOT-HS446350-#1;HS446350;2010-08-05;8;5;0
8665;SHOOT-HS446356-#1;HS446356;2010-08-05;8;5;0
8666;SHOOT-HS447180-#1;HS447180;2010-08-05;8;5;14
8667;SHOOT-HS448002-#1;HS448002;2010-08-05;8;5;23
8668;SHOOT-HS448055-#1;HS448055;2010-08-06;8;6;0
8669;SHOOT-HS448088-#1;HS448088;2010-08-06;8;6;0
8670;SHOOT-HS448230-#1;HS448230;2010-08-06;8;6;4
8671;SHOOT-HS448246-#1;HS448246;2010-08-06;8;6;4
8672;SHOOT-HS448463-#1;HS448463;2010-08-06;8;6;9
8673;SHOOT-HS449321-#1;HS449321;2010-08-06;8;6;17
8674;SHOOT-HS449342-#1;HS449342;2010-08-06;8;6;18
8675;SHOOT-HS449423-#1;HS449423;2010-08-06;8;6;19
8676;SHOOT-HS449837-#1;HS449837;2010-08-07;8;7;0
8677;SHOOT-HS450021-#1;HS450021;2010-08-07;8;7;3
8678;SHOOT-HS451213-#1;HS451213;2010-08-07;8;7;20
8679;SHOOT-HS451349-#1;HS451349;2010-08-07;8;7;23
8680;SHOOT-HS451372-#1;HS451372;2010-08-07;8;7;23
8681;SHOOT-HS451481-#1;HS451481;2010-08-08;8;1;0
8682;SHOOT-HS451513-#1;HS451513;2010-08-08;8;1;0
8683;SHOOT-HS451524-#1;HS451524;2010-08-08;8;1;2
8684;SHOOT-HS452208-#1;HS452208;2010-08-08;8;1;14
8685;SHOOT-HS452263-#1;HS452263;2010-08-08;8;1;15
8686;SHOOT-HS452486-#1;HS452486;2010-08-08;8;1;18
8687;SHOOT-HS453058-#1;HS453058;2010-08-09;8;2;3
8688;SHOOT-HS453190-#1;HS453190;2010-08-09;8;2;7
8689;SHOOT-HS454790-#1;HS454790;2010-08-10;8;3;2
8690;SHOOT-HS454962-#1;HS454962;2010-08-10;8;3;9
8691;SHOOT-HS456021-#1;HS456021;2010-08-10;8;3;20
8692;SHOOT-HS456153-#1;HS456153;2010-08-10;8;3;21
8693;SHOOT-HS456405-#1;HS456405;2010-08-11;8;4;1
8694;SHOOT-HS456864-#1;HS456864;2010-08-11;8;4;11
8695;SHOOT-HS457794-#1;HS457794;2010-08-11;8;4;20
8696;SHOOT-HS458202-#1;HS458202;2010-08-12;8;5;2
8697;SHOOT-HS459552-#1;HS459552;2010-08-12;8;5;21
8698;SHOOT-HS459789-#1;HS459789;2010-08-13;8;6;0
8699;SHOOT-HS461202-#1;HS461202;2010-08-13;8;6;20
8700;SHOOT-HS461257-#1;HS461257;2010-08-13;8;6;21
8701;SHOOT-HS462819-#1;HS462819;2010-08-14;8;7;20
8702;SHOOT-HS463023-#1;HS463023;2010-08-14;8;7;23
8703;SHOOT-HS463150-#1;HS463150;2010-08-14;8;7;23
8704;SHOOT-HS463218-#1;HS463218;2010-08-15;8;1;2
8705;SHOOT-HS463987-#1;HS463987;2010-08-13;8;6;18
8706;SHOOT-HS464338-#1;HS464338;2010-08-15;8;1;20
8707;SHOOT-HS464509-#1;HS464509;2010-08-15;8;1;22
8708;SHOOT-HS464541-#1;HS464541;2010-08-14;8;7;22
8709;SHOOT-HS468237-#1;HS468237;2010-08-18;8;4;0
8710;SHOOT-HS468401-#1;HS468401;2010-08-18;8;4;8
8711;SHOOT-HS469031-#1;HS469031;2010-08-18;8;4;15
8712;SHOOT-HS469612-#1;HS469612;2010-08-18;8;4;20
8713;SHOOT-HS469786-#1;HS469786;2010-08-18;8;4;22
8714;SHOOT-HS473061-#1;HS473061;2010-08-20;8;6;20
8715;SHOOT-HS473267-#1;HS473267;2010-08-20;8;6;23
8716;SHOOT-HS473310-#1;HS473310;2010-08-21;8;7;0
8717;SHOOT-HS473554-#1;HS473554;2010-08-21;8;7;4
8718;SHOOT-HS474719-#1;HS474719;2010-08-21;8;7;21
8719;SHOOT-HS474725-#1;HS474725;2010-08-21;8;7;22
8720;SHOOT-HS475053-#1;HS475053;2010-08-22;8;1;4
8721;SHOOT-HS475766-#1;HS475766;2010-08-22;8;1;16
8722;SHOOT-HS475895-#1;HS475895;2010-08-22;8;1;17
8723;SHOOT-HS476467-#1;HS476467;2010-08-23;8;2;4
8724;SHOOT-HS477170-#1;HS477170;2010-08-23;8;2;14
8725;SHOOT-HS477849-#1;HS477849;2010-08-23;8;2;21
8726;SHOOT-HS478123-#1;HS478123;2010-08-24;8;3;2
8727;SHOOT-HS478718-#1;HS478718;2010-08-24;8;3;12
8728;SHOOT-HS479727-#1;HS479727;2010-08-24;8;3;20
8729;SHOOT-HS479876-#1;HS479876;2010-08-24;8;3;22
8730;SHOOT-HS480146-#1;HS480146;2010-08-25;8;4;4
8731;SHOOT-HS481040-#1;HS481040;2010-08-25;8;4;16
8732;SHOOT-HS481853-#1;HS481853;2010-08-25;8;4;23
8733;SHOOT-HS481935-#1;HS481935;2010-08-26;8;5;1
8734;SHOOT-HS481986-#1;HS481986;2010-08-26;8;5;2
8735;SHOOT-HS485564-#1;HS485564;2010-08-27;8;6;1
8736;SHOOT-HS485937-#1;HS485937;2010-08-28;8;7;3
8737;SHOOT-HS487014-#1;HS487014;2010-08-28;8;7;18
8738;SHOOT-HS487033-#1;HS487033;2010-08-28;8;7;18
8739;SHOOT-HS487424-#1;HS487424;2010-08-29;8;1;0
8740;SHOOT-HS487484-#1;HS487484;2010-08-29;8;1;0
8741;SHOOT-HS487563-#1;HS487563;2010-08-29;8;1;2
8742;SHOOT-HS488003-#1;HS488003;2010-08-29;8;1;11
8743;SHOOT-HS488845-#1;HS488845;2010-08-29;8;1;20
8744;SHOOT-HS489575-#2;HS489575;2010-08-30;8;2;10
8745;SHOOT-HS490800-#1;HS490800;2010-08-30;8;2;21
8746;SHOOT-HS492020-#1;HS492020;2010-08-31;8;3;14
8747;SHOOT-HS492386-#1;HS492386;2010-08-31;8;3;19
8748;SHOOT-HS492432-#1;HS492432;2010-08-31;8;3;19
8749;SHOOT-HS492554-#1;HS492554;2010-08-31;8;3;20
8750;SHOOT-HS492723-#1;HS492723;2010-08-31;8;3;22
8751;SHOOT-HS492911-#1;HS492911;2010-09-01;9;4;3
8752;SHOOT-HS493380-#1;HS493380;2010-09-01;9;4;11
8753;SHOOT-HS494144-#1;HS494144;2010-09-01;9;4;18
8754;SHOOT-HS494558-#1;HS494558;2010-09-01;9;4;23
8755;SHOOT-HS496483-#1;HS496483;2010-09-03;9;6;3
8756;SHOOT-HS497083-#1;HS497083;2010-09-03;9;6;12
8757;SHOOT-HS497673-#1;HS497673;2010-09-03;9;6;19
8758;SHOOT-HS499376-#1;HS499376;2010-09-04;9;7;21
8759;SHOOT-HS499502-#1;HS499502;2010-09-04;9;7;23
8760;SHOOT-HS501120-#1;HS501120;2010-09-06;9;2;3
8761;SHOOT-HS502028-#1;HS502028;2010-09-06;9;2;18
8762;SHOOT-HS503547-#1;HS503547;2010-09-07;9;3;15
8763;SHOOT-HS504293-#1;HS504293;2010-09-07;9;3;23
8764;SHOOT-HS504673-#1;HS504673;2010-09-08;9;4;10
8765;SHOOT-HS505566-#1;HS505566;2010-09-08;9;4;18
8766;SHOOT-HS505799-#1;HS505799;2010-09-08;9;4;20
8767;SHOOT-HS506788-#1;HS506788;2010-09-09;9;5;11
8768;SHOOT-HS507139-#1;HS507139;2010-09-09;9;5;15
8769;SHOOT-HS509232-#1;HS509232;2010-09-10;9;6;21
8770;SHOOT-HS510423-#1;HS510423;2010-09-11;9;7;16
8771;SHOOT-HS510576-#1;HS510576;2010-09-11;9;7;18
8772;SHOOT-HS510729-#1;HS510729;2010-09-11;9;7;21
8773;SHOOT-HS510837-#1;HS510837;2010-09-11;9;7;23
8774;SHOOT-HS511067-#1;HS511067;2010-09-12;9;1;3
8775;SHOOT-HS511463-#1;HS511463;2010-09-12;9;1;11
8776;SHOOT-HS512220-#1;HS512220;2010-09-12;9;1;20
8777;SHOOT-HS512230-#1;HS512230;2010-09-12;9;1;21
8778;SHOOT-HS514656-#1;HS514656;2010-09-14;9;3;11
8779;SHOOT-HS517260-#1;HS517260;2010-09-15;9;4;21
8780;SHOOT-HS517492-#1;HS517492;2010-09-16;9;5;1
8781;SHOOT-HS518211-#1;HS518211;2010-09-16;9;5;12
8782;SHOOT-HS518607-#1;HS518607;2010-09-16;9;5;17
8783;SHOOT-HS519059-#1;HS519059;2010-09-16;9;5;23
8784;SHOOT-HS520712-#1;HS520712;2010-09-17;9;6;22
8785;SHOOT-HS520913-#1;HS520913;2010-09-18;9;7;1
8786;SHOOT-HS521059-#1;HS521059;2010-09-18;9;7;3
8787;SHOOT-HS521075-#1;HS521075;2010-09-18;9;7;4
8788;SHOOT-HS522453-#1;HS522453;2010-09-19;9;1;0
8789;SHOOT-HS522662-#1;HS522662;2010-09-19;9;1;4
8790;SHOOT-HS522673-#1;HS522673;2010-09-19;9;1;4
8791;SHOOT-HS523428-#1;HS523428;2010-09-19;9;1;18
8792;SHOOT-HS523507-#1;HS523507;2010-09-19;9;1;19
8793;SHOOT-HS523862-#1;HS523862;2010-09-20;9;2;1
8794;SHOOT-HS524989-#1;HS524989;2010-09-20;9;2;17
8795;SHOOT-HS525466-#1;HS525466;2010-09-20;9;2;22
8796;SHOOT-HS525533-#1;HS525533;2010-09-20;9;2;23
8797;SHOOT-HS526851-#1;HS526851;2010-09-21;9;3;18
8798;SHOOT-HS526973-#1;HS526973;2010-09-21;9;3;19
8799;SHOOT-HS527394-#1;HS527394;2010-09-22;9;4;0
8800;SHOOT-HS528299-#1;HS528299;2010-09-22;9;4;14
8801;SHOOT-HS528532-#1;HS528532;2010-09-22;9;4;17
8802;SHOOT-HS528997-#1;HS528997;2010-09-22;9;4;22
8803;SHOOT-HS529046-#1;HS529046;2010-09-22;9;4;22
8804;SHOOT-HS529133-#1;HS529133;2010-09-23;9;5;0
8805;SHOOT-HS529423-#1;HS529423;2010-09-23;9;5;4
8806;SHOOT-HS529822-#1;HS529822;2010-09-23;9;5;12
8807;SHOOT-HS530055-#1;HS530055;2010-09-23;9;5;15
8808;SHOOT-HS530187-#1;HS530187;2010-09-23;9;5;16
8809;SHOOT-HS530598-#1;HS530598;2010-09-23;9;5;21
8810;HOM-F461314-#1;F461314;2000-07-29;7;7;23
8811;SHOOT-HS530807-#1;HS530807;2010-09-23;9;5;23
8812;SHOOT-HS530901-#1;HS530901;2010-09-24;9;6;0
8813;SHOOT-HS530948-#1;HS530948;2010-09-24;9;6;1
8814;SHOOT-HS531046-#1;HS531046;2010-09-24;9;6;5
8815;SHOOT-HS534624-#1;HS534624;2010-09-26;9;1;10
8816;SHOOT-HS534904-#1;HS534904;2010-09-26;9;1;14
8817;SHOOT-HS535126-#1;HS535126;2010-09-26;9;1;17
8818;SHOOT-HS535160-#1;HS535160;2010-09-26;9;1;17
8819;SHOOT-HS535812-#1;HS535812;2010-09-27;9;2;8
8820;SHOOT-HS535947-#1;HS535947;2010-09-27;9;2;8
8821;SHOOT-HS537491-#1;HS537491;2010-09-28;9;3;7
8822;SHOOT-HS540211-#1;HS540211;2010-09-29;9;4;18
8823;SHOOT-HS542086-#1;HS542086;2010-09-30;9;5;20
8824;SHOOT-HS542206-#1;HS542206;2010-09-30;9;5;22
8825;SHOOT-HS542899-#1;HS542899;2010-10-01;10;6;12
8826;SHOOT-HS543847-#1;HS543847;2010-10-01;10;6;22
8827;SHOOT-HS545288-#1;HS545288;2010-10-02;10;7;21
8828;SHOOT-HS545420-#1;HS545420;2010-10-02;10;7;23
8829;SHOOT-HS545697-#1;HS545697;2010-10-03;10;1;4
8830;SHOOT-HS549887-#1;HS549887;2010-10-05;10;3;21
8831;SHOOT-HS550085-#1;HS550085;2010-10-06;10;4;0
8832;SHOOT-HS552999-#1;HS552999;2010-10-07;10;5;19
8833;SHOOT-HS554223-#1;HS554223;2010-10-08;10;6;14
8834;SHOOT-HS555180-#1;HS555180;2010-10-09;10;7;0
8835;SHOOT-HS555263-#1;HS555263;2010-10-09;10;7;1
8836;SHOOT-HS556873-#1;HS556873;2010-10-10;10;1;1
8837;SHOOT-HS558098-#1;HS558098;2010-10-10;10;1;20
8838;SHOOT-HS558240-#1;HS558240;2010-10-10;10;1;22
8839;SHOOT-HS558389-#1;HS558389;2010-10-11;10;2;2
8840;SHOOT-HS561124-#1;HS561124;2010-10-12;10;3;17
8841;SHOOT-HS561315-#1;HS561315;2010-10-12;10;3;18
8842;SHOOT-HS561505-#1;HS561505;2010-10-12;10;3;20
8843;SHOOT-HS563220-#1;HS563220;2010-10-13;10;4;21
8844;SHOOT-HS564780-#1;HS564780;2010-10-14;10;5;20
8845;SHOOT-HS565463-#1;HS565463;2010-10-14;10;5;23
8846;SHOOT-HS565927-#1;HS565927;2010-10-15;10;6;14
8847;SHOOT-HS568194-#1;HS568194;2010-10-16;10;7;23
8848;SHOOT-HS568260-#1;HS568260;2010-10-16;10;7;11
8849;SHOOT-HS568264-#1;HS568264;2010-10-16;10;7;23
8850;SHOOT-HS568298-#1;HS568298;2010-10-17;10;1;0
8851;SHOOT-HS568611-#1;HS568611;2010-10-17;10;1;9
8852;SHOOT-HS570987-#1;HS570987;2010-10-18;10;2;19
8853;SHOOT-HS572890-#1;HS572890;2010-10-19;10;3;20
8854;SHOOT-HS573891-#1;HS573891;2010-10-20;10;4;16
8855;SHOOT-HS574418-#1;HS574418;2010-10-20;10;4;21
8856;SHOOT-HS574508-#1;HS574508;2010-10-20;10;4;22
8857;SHOOT-HS575860-#1;HS575860;2010-10-21;10;5;18
8858;SHOOT-HS576338-#1;HS576338;2010-10-22;10;6;0
8859;SHOOT-HS577562-#1;HS577562;2010-10-22;10;6;18
8860;SHOOT-HS577628-#1;HS577628;2010-10-22;10;6;20
8861;SHOOT-HS577965-#1;HS577965;2010-10-23;10;7;0
8862;SHOOT-HS578060-#1;HS578060;2010-10-23;10;7;1
8863;SHOOT-HS578064-#1;HS578064;2010-10-23;10;7;1
8864;SHOOT-HS578152-#1;HS578152;2010-10-23;10;7;4
8865;SHOOT-HS580629-#1;HS580629;2010-10-24;10;1;19
8866;SHOOT-HS582823-#1;HS582823;2010-10-26;10;3;1
8867;SHOOT-HS584607-#1;HS584607;2010-10-26;10;3;22
8868;SHOOT-HS586915-#1;HS586915;2010-10-28;10;5;11
8869;SHOOT-HS589030-#1;HS589030;2010-10-29;10;6;15
8870;SHOOT-HS589715-#1;HS589715;2010-10-29;10;6;23
8871;SHOOT-HS590390-#1;HS590390;2010-10-30;10;7;12
8872;SHOOT-HS590920-#1;HS590920;2010-10-30;10;7;17
8873;SHOOT-HS591353-#1;HS591353;2010-10-31;10;1;0
8874;SHOOT-HS591385-#1;HS591385;2010-10-31;10;1;1
8875;SHOOT-HS592132-#1;HS592132;2010-10-31;10;1;14
8876;SHOOT-HS592259-#1;HS592259;2010-10-31;10;1;17
